temperature,pressure,error
256,-0.9443853052576984,61.52823911227726
257,-2.6832576614498844,57.29275786415148
258,0.3618866495110133,64.25237728587543
259,1.2166382939895382,63.29863435533961
260,-1.4072627137452025,64.28249742074918
261,0.7763803637378384,61.12869290244242
262,2.795351475660528,55.55067325055482
263,4.255635614251971,62.50188501456848
264,-2.2896330989036517,58.77857405610308
265,6.491415938457834,57.45368708883776
266,6.068725378843735,57.01493978334973
267,1.840214457876112,65.68376546443848
268,-1.0309312936309027,63.99983039175699
269,-0.2239326423830022,59.51345891241114
270,-0.3503261121853274,65.08962757519667
271,-0.8910364181054019,64.49051791036538
272,5.670014991123536,61.07339683525957
273,-1.9561827994989425,62.24562160933034
274,-1.7833416411830931,67.74761447666562
275,-2.616326252026339,57.61342297212938
276,2.411396125186454,57.21891594726865
277,4.258002862571333,66.10220331379436
278,0.87328225455093,63.47073667594299
279,4.372299813321948,64.20892373421434
280,3.754202685454901,64.42648006488446
281,0.7807437896367055,67.47124312018549
282,16.49264662921846,67.03594567738547
283,-3.2795481492109357,66.6682309404521
284,4.561712426579654,66.74758552256137
285,3.074854208484189,64.54653281774695
286,6.944823144664598,69.44996002179407
287,4.281824436175703,67.91982600787215
288,0.801505615803333,69.15643995289248
289,4.523708746599338,70.61956750662743
290,6.024381150198133,64.54316350441003
291,-0.9568315519379996,67.1815966882889
292,-4.684819945723364,60.54865947476568
293,-10.071453703041836,72.05098453130795
294,-10.582142416781972,61.19724561478501
295,2.463487314558327,61.1023411083186
296,0.8762594317599975,61.77112546410671
297,5.466542257760991,67.2976528562007
298,-1.6383466566548344,64.52983851063584
299,-0.4214033137039956,64.0718886049601
300,6.137172491098727,66.23479323035515
