temperature,pressure,error
1,0.9937741243309832,1.244908934668821
2,0.9450711700228068,2.1263746511800883
3,1.00395729482591,2.949779173147839
4,0.9725332190820668,3.487632054567793
5,0.9137437112312582,4.110078265767405
6,1.0733835827601734,4.9533844594215655
7,0.8793040093814467,4.458401595433458
8,1.1030798425965336,7.022848275115523
9,1.0107803776735271,7.464045243638837
10,0.8019600023048233,6.496184475602676
11,1.2232495076536662,8.569555868572406
12,0.9980165659956934,9.172032646379224
13,0.6070696493170435,9.15230035589273
14,0.9523354706241064,6.879160674261754
15,1.35639298628997,8.277023992482366
16,1.057692899121267,11.777837391210255
17,1.5076109827034752,9.175538249922353
18,1.27384516825956,11.921223234807776
19,1.3126597608337367,11.75765668209842
20,0.8607898814717998,10.952479434379285
21,1.590447298847191,12.395331398479232
22,1.0066065959291992,13.454547444589052
23,0.5697855421924105,11.555850290290945
24,0.2224004327060332,14.399400702230263
25,1.4917421140979976,15.546960115651071
26,-0.2812000964131702,16.785429321416363
27,1.8696260350656264,16.297071089106094
28,1.031667249826262,11.622894203192711
29,0.8496024488303632,17.18408754498341
30,0.2526437239535001,14.807667587351837
31,1.971364821831668,17.836928887368746
32,1.6794503286755416,21.957990652180115
33,-0.2395462451416417,18.672568850743428
34,1.5502813587092124,17.43827581992736
35,1.6323499312393452,12.864382351477824
36,0.3634602696645987,19.30133837767864
37,1.6554586106001128,15.83865447682808
38,0.539173371787833,19.83511099483749
39,2.038694979616909,20.09750738487004
40,0.3724370126087992,16.435927463385454
41,2.328378636372926,18.39182523029916
42,2.165647415710539,16.764232476928658
43,1.1370782078537267,20.56139122531242
44,1.0895899595756324,19.90003325703473
45,2.2736797081984297,26.31906842944836
46,2.472302964809701,20.762631713892347
47,1.7715424541432847,22.082286674726785
48,1.924291667775765,22.871372841110556
49,0.1816999178273666,24.306124939478597
50,1.8561496732859688,25.875787992300385
51,0.8350596223723219,25.30894343543536
52,1.1353564248499974,25.55858401217877
53,1.1498684563678228,27.438894726840577
54,-0.9369388202121668,29.580526929301268
55,1.6259510308536274,32.21313902172136
56,0.922719404046432,29.123737763904494
57,-0.4046174468126992,24.28258806431515
58,0.4963058761074339,28.39358552493566
59,-1.3071849986384998,23.485710926989253
60,0.3412973454542982,29.71400255639155
61,1.657300562264736,22.88036327219796
62,0.7045240448735379,21.992571890438985
63,0.6316084014931667,28.08435874818599
64,0.8605823475405008,29.871889904081435
65,1.181727562529199,30.03043560561133
66,0.5786317070589134,34.06625395578476
67,2.4870758268895305,27.53831633507627
68,2.119635403061761,32.5753927542675
69,-0.1821403499602345,20.20655719681441
70,1.5668074358678812,30.1456975703157
71,-0.1222839006152986,22.256126139536427
72,1.7399559970279328,19.93070353471493
73,1.9395972969257336,29.657636446145144
74,-0.7300294383460316,26.72956355084734
75,2.6282298562326,24.719151016419
76,0.3893642724932274,27.60936067718089
77,0.4005496952225548,37.926428324795054
78,0.1202216660964879,29.872764701203245
79,-0.0184831864310854,36.384135593601656
80,1.3635595110900642,36.28446419184658
81,1.3555913335038967,28.133910140391848
82,0.8536454862732319,26.75546340067019
83,1.7152307720608335,30.854512217069164
84,2.3743483310357,34.06843445982648
85,-0.2508997589412664,28.807345784775904
86,0.5354663873502334,34.81879913798104
87,-0.0496574235308351,32.56455177212723
88,4.064748321389962,32.745838735205005
89,4.04348283952343,31.644464064355034
90,-0.6095511522034678,45.93001232078418
91,2.7540544794765696,41.08106120321247
92,2.3817369989908066,45.15663391196598
93,-0.2970889709650633,34.37014777636919
94,0.0132046720108082,38.689890296328
