
  4000 atoms
     0 bonds
     0 angles
     0 dihedrals
     0 impropers

     1 atom types
     0 bond types
     0 angle types
     0 dihedral types

     0 58.734179 xlo xhi
     0 58.734179 ylo yhi
     0 31.898735 zlo zhi

Atoms

     1     1       0.0        0.0        0.0
     2     1  2.936709        0.0   0.797468
     3     1  2.936709   2.936709   1.594937
     4     1  5.873418   2.936709   2.392405
     5     1       0.0        0.0   3.189874
     6     1  2.936709        0.0   3.987342
     7     1  2.936709   2.936709    4.78481
     8     1  5.873418   2.936709   5.582279
     9     1       0.0        0.0   6.379747
    10     1  2.936709        0.0   7.177215
    11     1  2.936709   2.936709   7.974684
    12     1  5.873418   2.936709   8.772152
    13     1       0.0        0.0   9.569621
    14     1  2.936709        0.0  10.367089
    15     1  2.936709   2.936709  11.164557
    16     1  5.873418   2.936709  11.962026
    17     1       0.0        0.0  12.759494
    18     1  2.936709        0.0  13.556962
    19     1  2.936709   2.936709  14.354431
    20     1  5.873418   2.936709  15.151899
    21     1       0.0        0.0  15.949368
    22     1  2.936709        0.0  16.746836
    23     1  2.936709   2.936709  17.544304
    24     1  5.873418   2.936709  18.341773
    25     1       0.0        0.0  19.139241
    26     1  2.936709        0.0   19.93671
    27     1  2.936709   2.936709  20.734178
    28     1  5.873418   2.936709  21.531646
    29     1       0.0        0.0  22.329115
    30     1  2.936709        0.0  23.126583
    31     1  2.936709   2.936709  23.924051
    32     1  5.873418   2.936709   24.72152
    33     1       0.0        0.0  25.518988
    34     1  2.936709        0.0  26.316457
    35     1  2.936709   2.936709  27.113925
    36     1  5.873418   2.936709  27.911393
    37     1       0.0        0.0  28.708862
    38     1  2.936709        0.0   29.50633
    39     1  2.936709   2.936709  30.303798
    40     1  5.873418   2.936709  31.101267
    41     1       0.0   5.873418        0.0
    42     1  2.936709   5.873418   0.797468
    43     1  2.936709   8.810127   1.594937
    44     1  5.873418   8.810127   2.392405
    45     1       0.0   5.873418   3.189874
    46     1  2.936709   5.873418   3.987342
    47     1  2.936709   8.810127    4.78481
    48     1  5.873418   8.810127   5.582279
    49     1       0.0   5.873418   6.379747
    50     1  2.936709   5.873418   7.177215
    51     1  2.936709   8.810127   7.974684
    52     1  5.873418   8.810127   8.772152
    53     1       0.0   5.873418   9.569621
    54     1  2.936709   5.873418  10.367089
    55     1  2.936709   8.810127  11.164557
    56     1  5.873418   8.810127  11.962026
    57     1       0.0   5.873418  12.759494
    58     1  2.936709   5.873418  13.556962
    59     1  2.936709   8.810127  14.354431
    60     1  5.873418   8.810127  15.151899
    61     1       0.0   5.873418  15.949368
    62     1  2.936709   5.873418  16.746836
    63     1  2.936709   8.810127  17.544304
    64     1  5.873418   8.810127  18.341773
    65     1       0.0   5.873418  19.139241
    66     1  2.936709   5.873418   19.93671
    67     1  2.936709   8.810127  20.734178
    68     1  5.873418   8.810127  21.531646
    69     1       0.0   5.873418  22.329115
    70     1  2.936709   5.873418  23.126583
    71     1  2.936709   8.810127  23.924051
    72     1  5.873418   8.810127   24.72152
    73     1       0.0   5.873418  25.518988
    74     1  2.936709   5.873418  26.316457
    75     1  2.936709   8.810127  27.113925
    76     1  5.873418   8.810127  27.911393
    77     1       0.0   5.873418  28.708862
    78     1  2.936709   5.873418   29.50633
    79     1  2.936709   8.810127  30.303798
    80     1  5.873418   8.810127  31.101267
    81     1       0.0  11.746836        0.0
    82     1  2.936709  11.746836   0.797468
    83     1  2.936709  14.683545   1.594937
    84     1  5.873418  14.683545   2.392405
    85     1       0.0  11.746836   3.189874
    86     1  2.936709  11.746836   3.987342
    87     1  2.936709  14.683545    4.78481
    88     1  5.873418  14.683545   5.582279
    89     1       0.0  11.746836   6.379747
    90     1  2.936709  11.746836   7.177215
    91     1  2.936709  14.683545   7.974684
    92     1  5.873418  14.683545   8.772152
    93     1       0.0  11.746836   9.569621
    94     1  2.936709  11.746836  10.367089
    95     1  2.936709  14.683545  11.164557
    96     1  5.873418  14.683545  11.962026
    97     1       0.0  11.746836  12.759494
    98     1  2.936709  11.746836  13.556962
    99     1  2.936709  14.683545  14.354431
   100     1  5.873418  14.683545  15.151899
   101     1       0.0  11.746836  15.949368
   102     1  2.936709  11.746836  16.746836
   103     1  2.936709  14.683545  17.544304
   104     1  5.873418  14.683545  18.341773
   105     1       0.0  11.746836  19.139241
   106     1  2.936709  11.746836   19.93671
   107     1  2.936709  14.683545  20.734178
   108     1  5.873418  14.683545  21.531646
   109     1       0.0  11.746836  22.329115
   110     1  2.936709  11.746836  23.126583
   111     1  2.936709  14.683545  23.924051
   112     1  5.873418  14.683545   24.72152
   113     1       0.0  11.746836  25.518988
   114     1  2.936709  11.746836  26.316457
   115     1  2.936709  14.683545  27.113925
   116     1  5.873418  14.683545  27.911393
   117     1       0.0  11.746836  28.708862
   118     1  2.936709  11.746836   29.50633
   119     1  2.936709  14.683545  30.303798
   120     1  5.873418  14.683545  31.101267
   121     1       0.0  17.620254        0.0
   122     1  2.936709  17.620254   0.797468
   123     1  2.936709  20.556963   1.594937
   124     1  5.873418  20.556963   2.392405
   125     1       0.0  17.620254   3.189874
   126     1  2.936709  17.620254   3.987342
   127     1  2.936709  20.556963    4.78481
   128     1  5.873418  20.556963   5.582279
   129     1       0.0  17.620254   6.379747
   130     1  2.936709  17.620254   7.177215
   131     1  2.936709  20.556963   7.974684
   132     1  5.873418  20.556963   8.772152
   133     1       0.0  17.620254   9.569621
   134     1  2.936709  17.620254  10.367089
   135     1  2.936709  20.556963  11.164557
   136     1  5.873418  20.556963  11.962026
   137     1       0.0  17.620254  12.759494
   138     1  2.936709  17.620254  13.556962
   139     1  2.936709  20.556963  14.354431
   140     1  5.873418  20.556963  15.151899
   141     1       0.0  17.620254  15.949368
   142     1  2.936709  17.620254  16.746836
   143     1  2.936709  20.556963  17.544304
   144     1  5.873418  20.556963  18.341773
   145     1       0.0  17.620254  19.139241
   146     1  2.936709  17.620254   19.93671
   147     1  2.936709  20.556963  20.734178
   148     1  5.873418  20.556963  21.531646
   149     1       0.0  17.620254  22.329115
   150     1  2.936709  17.620254  23.126583
   151     1  2.936709  20.556963  23.924051
   152     1  5.873418  20.556963   24.72152
   153     1       0.0  17.620254  25.518988
   154     1  2.936709  17.620254  26.316457
   155     1  2.936709  20.556963  27.113925
   156     1  5.873418  20.556963  27.911393
   157     1       0.0  17.620254  28.708862
   158     1  2.936709  17.620254   29.50633
   159     1  2.936709  20.556963  30.303798
   160     1  5.873418  20.556963  31.101267
   161     1       0.0  23.493672        0.0
   162     1  2.936709  23.493672   0.797468
   163     1  2.936709  26.430381   1.594937
   164     1  5.873418  26.430381   2.392405
   165     1       0.0  23.493672   3.189874
   166     1  2.936709  23.493672   3.987342
   167     1  2.936709  26.430381    4.78481
   168     1  5.873418  26.430381   5.582279
   169     1       0.0  23.493672   6.379747
   170     1  2.936709  23.493672   7.177215
   171     1  2.936709  26.430381   7.974684
   172     1  5.873418  26.430381   8.772152
   173     1       0.0  23.493672   9.569621
   174     1  2.936709  23.493672  10.367089
   175     1  2.936709  26.430381  11.164557
   176     1  5.873418  26.430381  11.962026
   177     1       0.0  23.493672  12.759494
   178     1  2.936709  23.493672  13.556962
   179     1  2.936709  26.430381  14.354431
   180     1  5.873418  26.430381  15.151899
   181     1       0.0  23.493672  15.949368
   182     1  2.936709  23.493672  16.746836
   183     1  2.936709  26.430381  17.544304
   184     1  5.873418  26.430381  18.341773
   185     1       0.0  23.493672  19.139241
   186     1  2.936709  23.493672   19.93671
   187     1  2.936709  26.430381  20.734178
   188     1  5.873418  26.430381  21.531646
   189     1       0.0  23.493672  22.329115
   190     1  2.936709  23.493672  23.126583
   191     1  2.936709  26.430381  23.924051
   192     1  5.873418  26.430381   24.72152
   193     1       0.0  23.493672  25.518988
   194     1  2.936709  23.493672  26.316457
   195     1  2.936709  26.430381  27.113925
   196     1  5.873418  26.430381  27.911393
   197     1       0.0  23.493672  28.708862
   198     1  2.936709  23.493672   29.50633
   199     1  2.936709  26.430381  30.303798
   200     1  5.873418  26.430381  31.101267
   201     1       0.0   29.36709        0.0
   202     1  2.936709   29.36709   0.797468
   203     1  2.936709  32.303799   1.594937
   204     1  5.873418  32.303799   2.392405
   205     1       0.0   29.36709   3.189874
   206     1  2.936709   29.36709   3.987342
   207     1  2.936709  32.303799    4.78481
   208     1  5.873418  32.303799   5.582279
   209     1       0.0   29.36709   6.379747
   210     1  2.936709   29.36709   7.177215
   211     1  2.936709  32.303799   7.974684
   212     1  5.873418  32.303799   8.772152
   213     1       0.0   29.36709   9.569621
   214     1  2.936709   29.36709  10.367089
   215     1  2.936709  32.303799  11.164557
   216     1  5.873418  32.303799  11.962026
   217     1       0.0   29.36709  12.759494
   218     1  2.936709   29.36709  13.556962
   219     1  2.936709  32.303799  14.354431
   220     1  5.873418  32.303799  15.151899
   221     1       0.0   29.36709  15.949368
   222     1  2.936709   29.36709  16.746836
   223     1  2.936709  32.303799  17.544304
   224     1  5.873418  32.303799  18.341773
   225     1       0.0   29.36709  19.139241
   226     1  2.936709   29.36709   19.93671
   227     1  2.936709  32.303799  20.734178
   228     1  5.873418  32.303799  21.531646
   229     1       0.0   29.36709  22.329115
   230     1  2.936709   29.36709  23.126583
   231     1  2.936709  32.303799  23.924051
   232     1  5.873418  32.303799   24.72152
   233     1       0.0   29.36709  25.518988
   234     1  2.936709   29.36709  26.316457
   235     1  2.936709  32.303799  27.113925
   236     1  5.873418  32.303799  27.911393
   237     1       0.0   29.36709  28.708862
   238     1  2.936709   29.36709   29.50633
   239     1  2.936709  32.303799  30.303798
   240     1  5.873418  32.303799  31.101267
   241     1       0.0  35.240507        0.0
   242     1  2.936709  35.240507   0.797468
   243     1  2.936709  38.177216   1.594937
   244     1  5.873418  38.177216   2.392405
   245     1       0.0  35.240507   3.189874
   246     1  2.936709  35.240507   3.987342
   247     1  2.936709  38.177216    4.78481
   248     1  5.873418  38.177216   5.582279
   249     1       0.0  35.240507   6.379747
   250     1  2.936709  35.240507   7.177215
   251     1  2.936709  38.177216   7.974684
   252     1  5.873418  38.177216   8.772152
   253     1       0.0  35.240507   9.569621
   254     1  2.936709  35.240507  10.367089
   255     1  2.936709  38.177216  11.164557
   256     1  5.873418  38.177216  11.962026
   257     1       0.0  35.240507  12.759494
   258     1  2.936709  35.240507  13.556962
   259     1  2.936709  38.177216  14.354431
   260     1  5.873418  38.177216  15.151899
   261     1       0.0  35.240507  15.949368
   262     1  2.936709  35.240507  16.746836
   263     1  2.936709  38.177216  17.544304
   264     1  5.873418  38.177216  18.341773
   265     1       0.0  35.240507  19.139241
   266     1  2.936709  35.240507   19.93671
   267     1  2.936709  38.177216  20.734178
   268     1  5.873418  38.177216  21.531646
   269     1       0.0  35.240507  22.329115
   270     1  2.936709  35.240507  23.126583
   271     1  2.936709  38.177216  23.924051
   272     1  5.873418  38.177216   24.72152
   273     1       0.0  35.240507  25.518988
   274     1  2.936709  35.240507  26.316457
   275     1  2.936709  38.177216  27.113925
   276     1  5.873418  38.177216  27.911393
   277     1       0.0  35.240507  28.708862
   278     1  2.936709  35.240507   29.50633
   279     1  2.936709  38.177216  30.303798
   280     1  5.873418  38.177216  31.101267
   281     1       0.0  41.113925        0.0
   282     1  2.936709  41.113925   0.797468
   283     1  2.936709  44.050634   1.594937
   284     1  5.873418  44.050634   2.392405
   285     1       0.0  41.113925   3.189874
   286     1  2.936709  41.113925   3.987342
   287     1  2.936709  44.050634    4.78481
   288     1  5.873418  44.050634   5.582279
   289     1       0.0  41.113925   6.379747
   290     1  2.936709  41.113925   7.177215
   291     1  2.936709  44.050634   7.974684
   292     1  5.873418  44.050634   8.772152
   293     1       0.0  41.113925   9.569621
   294     1  2.936709  41.113925  10.367089
   295     1  2.936709  44.050634  11.164557
   296     1  5.873418  44.050634  11.962026
   297     1       0.0  41.113925  12.759494
   298     1  2.936709  41.113925  13.556962
   299     1  2.936709  44.050634  14.354431
   300     1  5.873418  44.050634  15.151899
   301     1       0.0  41.113925  15.949368
   302     1  2.936709  41.113925  16.746836
   303     1  2.936709  44.050634  17.544304
   304     1  5.873418  44.050634  18.341773
   305     1       0.0  41.113925  19.139241
   306     1  2.936709  41.113925   19.93671
   307     1  2.936709  44.050634  20.734178
   308     1  5.873418  44.050634  21.531646
   309     1       0.0  41.113925  22.329115
   310     1  2.936709  41.113925  23.126583
   311     1  2.936709  44.050634  23.924051
   312     1  5.873418  44.050634   24.72152
   313     1       0.0  41.113925  25.518988
   314     1  2.936709  41.113925  26.316457
   315     1  2.936709  44.050634  27.113925
   316     1  5.873418  44.050634  27.911393
   317     1       0.0  41.113925  28.708862
   318     1  2.936709  41.113925   29.50633
   319     1  2.936709  44.050634  30.303798
   320     1  5.873418  44.050634  31.101267
   321     1       0.0  46.987343        0.0
   322     1  2.936709  46.987343   0.797468
   323     1  2.936709  49.924052   1.594937
   324     1  5.873418  49.924052   2.392405
   325     1       0.0  46.987343   3.189874
   326     1  2.936709  46.987343   3.987342
   327     1  2.936709  49.924052    4.78481
   328     1  5.873418  49.924052   5.582279
   329     1       0.0  46.987343   6.379747
   330     1  2.936709  46.987343   7.177215
   331     1  2.936709  49.924052   7.974684
   332     1  5.873418  49.924052   8.772152
   333     1       0.0  46.987343   9.569621
   334     1  2.936709  46.987343  10.367089
   335     1  2.936709  49.924052  11.164557
   336     1  5.873418  49.924052  11.962026
   337     1       0.0  46.987343  12.759494
   338     1  2.936709  46.987343  13.556962
   339     1  2.936709  49.924052  14.354431
   340     1  5.873418  49.924052  15.151899
   341     1       0.0  46.987343  15.949368
   342     1  2.936709  46.987343  16.746836
   343     1  2.936709  49.924052  17.544304
   344     1  5.873418  49.924052  18.341773
   345     1       0.0  46.987343  19.139241
   346     1  2.936709  46.987343   19.93671
   347     1  2.936709  49.924052  20.734178
   348     1  5.873418  49.924052  21.531646
   349     1       0.0  46.987343  22.329115
   350     1  2.936709  46.987343  23.126583
   351     1  2.936709  49.924052  23.924051
   352     1  5.873418  49.924052   24.72152
   353     1       0.0  46.987343  25.518988
   354     1  2.936709  46.987343  26.316457
   355     1  2.936709  49.924052  27.113925
   356     1  5.873418  49.924052  27.911393
   357     1       0.0  46.987343  28.708862
   358     1  2.936709  46.987343   29.50633
   359     1  2.936709  49.924052  30.303798
   360     1  5.873418  49.924052  31.101267
   361     1       0.0  52.860761        0.0
   362     1  2.936709  52.860761   0.797468
   363     1  2.936709   55.79747   1.594937
   364     1  5.873418   55.79747   2.392405
   365     1       0.0  52.860761   3.189874
   366     1  2.936709  52.860761   3.987342
   367     1  2.936709   55.79747    4.78481
   368     1  5.873418   55.79747   5.582279
   369     1       0.0  52.860761   6.379747
   370     1  2.936709  52.860761   7.177215
   371     1  2.936709   55.79747   7.974684
   372     1  5.873418   55.79747   8.772152
   373     1       0.0  52.860761   9.569621
   374     1  2.936709  52.860761  10.367089
   375     1  2.936709   55.79747  11.164557
   376     1  5.873418   55.79747  11.962026
   377     1       0.0  52.860761  12.759494
   378     1  2.936709  52.860761  13.556962
   379     1  2.936709   55.79747  14.354431
   380     1  5.873418   55.79747  15.151899
   381     1       0.0  52.860761  15.949368
   382     1  2.936709  52.860761  16.746836
   383     1  2.936709   55.79747  17.544304
   384     1  5.873418   55.79747  18.341773
   385     1       0.0  52.860761  19.139241
   386     1  2.936709  52.860761   19.93671
   387     1  2.936709   55.79747  20.734178
   388     1  5.873418   55.79747  21.531646
   389     1       0.0  52.860761  22.329115
   390     1  2.936709  52.860761  23.126583
   391     1  2.936709   55.79747  23.924051
   392     1  5.873418   55.79747   24.72152
   393     1       0.0  52.860761  25.518988
   394     1  2.936709  52.860761  26.316457
   395     1  2.936709   55.79747  27.113925
   396     1  5.873418   55.79747  27.911393
   397     1       0.0  52.860761  28.708862
   398     1  2.936709  52.860761   29.50633
   399     1  2.936709   55.79747  30.303798
   400     1  5.873418   55.79747  31.101267
   401     1  5.873418        0.0        0.0
   402     1  8.810127        0.0   0.797468
   403     1  8.810127   2.936709   1.594937
   404     1 11.746836   2.936709   2.392405
   405     1  5.873418        0.0   3.189874
   406     1  8.810127        0.0   3.987342
   407     1  8.810127   2.936709    4.78481
   408     1 11.746836   2.936709   5.582279
   409     1  5.873418        0.0   6.379747
   410     1  8.810127        0.0   7.177215
   411     1  8.810127   2.936709   7.974684
   412     1 11.746836   2.936709   8.772152
   413     1  5.873418        0.0   9.569621
   414     1  8.810127        0.0  10.367089
