
  1000 atoms
     0 bonds
     0 angles
     0 dihedrals
     0 impropers

     1 atom types
     0 bond types
     0 angle types
     0 dihedral types

     0    32.905 xlo xhi
     0    32.905 ylo yhi
     0    32.905 zlo zhi

Atoms

     1     1       0.0        0.0        0.0
     2     1   1.64525    1.64525    1.64525
     3     1    3.2905        0.0     3.2905
     4     1   4.93575    1.64525    4.93575
     5     1    3.2905     3.2905        0.0
     6     1   4.93575    4.93575    1.64525
     7     1       0.0     3.2905     3.2905
     8     1   1.64525    4.93575    4.93575
     9     1       0.0        0.0      6.581
    10     1   1.64525    1.64525    8.22625
    11     1    3.2905        0.0     9.8715
    12     1   4.93575    1.64525   11.51675
    13     1    3.2905     3.2905      6.581
    14     1   4.93575    4.93575    8.22625
    15     1       0.0     3.2905     9.8715
    16     1   1.64525    4.93575   11.51675
    17     1       0.0        0.0     13.162
    18     1   1.64525    1.64525   14.80725
    19     1    3.2905        0.0    16.4525
    20     1   4.93575    1.64525   18.09775
    21     1    3.2905     3.2905     13.162
    22     1   4.93575    4.93575   14.80725
    23     1       0.0     3.2905    16.4525
    24     1   1.64525    4.93575   18.09775
    25     1       0.0        0.0     19.743
    26     1   1.64525    1.64525   21.38825
    27     1    3.2905        0.0    23.0335
    28     1   4.93575    1.64525   24.67875
    29     1    3.2905     3.2905     19.743
    30     1   4.93575    4.93575   21.38825
    31     1       0.0     3.2905    23.0335
    32     1   1.64525    4.93575   24.67875
    33     1       0.0        0.0     26.324
    34     1   1.64525    1.64525   27.96925
    35     1    3.2905        0.0    29.6145
    36     1   4.93575    1.64525   31.25975
    37     1    3.2905     3.2905     26.324
    38     1   4.93575    4.93575   27.96925
    39     1       0.0     3.2905    29.6145
    40     1   1.64525    4.93575   31.25975
    41     1       0.0      6.581        0.0
    42     1   1.64525    8.22625    1.64525
    43     1    3.2905      6.581     3.2905
    44     1   4.93575    8.22625    4.93575
    45     1    3.2905     9.8715        0.0
    46     1   4.93575   11.51675    1.64525
